Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
6176/1,18/05/2019 00:00:00,04:29:00,17,46,2,3,4,,,,,,,,,,,,,,,61,55
6176/1,18/05/2019 00:00:00,04:44:00,18,35,3,0,0,,,,,,,,,,,,,,,65,38
6176/1,18/05/2019 00:00:00,04:59:00,19,27,3,0,1,,,,,,,,,,,,,,,65,31
6176/1,18/05/2019 00:00:00,05:14:00,20,52,6,4,3,,,,,,,,,,,,,,,65,65
6176/1,18/05/2019 00:00:00,05:29:00,21,55,6,4,4,,,,,,,,,,,,,,,65,69
6176/1,18/05/2019 00:00:00,05:44:00,22,65,8,5,2,,,,,,,,,,,,,,,67,80
6176/1,18/05/2019 00:00:00,05:59:00,23,88,14,0,2,,,,,,,,,,,,,,,67,104
6176/1,18/05/2019 00:00:00,06:14:00,24,110,4,2,4,,,,,,,,,,,,,,,67,120
6176/1,18/05/2019 00:00:00,06:29:00,25,109,13,3,0,,,,,,,,,,,,,,,66,125
6176/1,18/05/2019 00:00:00,06:44:00,26,144,12,7,4,,,,,,,,,,,,,,,67,167
6176/1,18/05/2019 00:00:00,06:59:00,27,144,13,5,3,,,,,,,,,,,,,,,67,165
6176/1,18/05/2019 00:00:00,07:14:00,28,184,19,6,8,,,,,,,,,,,,,,,66,217
6176/1,18/05/2019 00:00:00,07:29:00,29,177,24,9,4,,,,,,,,,,,,,,,66,214
6176/1,18/05/2019 00:00:00,07:44:00,30,205,30,6,3,,,,,,,,,,,,,,,66,244
6176/1,18/05/2019 00:00:00,07:59:00,31,175,21,6,4,,,,,,,,,,,,,,,67,206
6176/1,18/05/2019 00:00:00,08:14:00,32,223,15,4,10,,,,,,,,,,,,,,,65,252
6176/1,18/05/2019 00:00:00,08:29:00,33,273,17,5,5,,,,,,,,,,,,,,,65,300
6176/1,18/05/2019 00:00:00,08:44:00,34,279,21,10,7,,,,,,,,,,,,,,,65,317
6176/1,18/05/2019 00:00:00,08:59:00,35,268,15,10,2,,,,,,,,,,,,,,,66,295
6176/1,18/05/2019 00:00:00,09:14:00,36,309,19,10,2,,,,,,,,,,,,,,,63,340
6176/1,18/05/2019 00:00:00,09:29:00,37,332,21,9,5,,,,,,,,,,,,,,,63,367
6176/1,18/05/2019 00:00:00,09:44:00,38,360,24,13,7,,,,,,,,,,,,,,,63,404
6176/1,18/05/2019 00:00:00,09:59:00,39,354,18,11,9,,,,,,,,,,,,,,,62,392
6176/1,18/05/2019 00:00:00,10:14:00,40,375,18,14,5,,,,,,,,,,,,,,,64,412
6176/1,18/05/2019 00:00:00,10:29:00,41,388,12,14,1,,,,,,,,,,,,,,,63,415
6176/1,18/05/2019 00:00:00,10:44:00,42,383,23,12,6,,,,,,,,,,,,,,,63,424
6176/1,18/05/2019 00:00:00,10:59:00,43,390,7,7,2,,,,,,,,,,,,,,,63,406
6176/1,18/05/2019 00:00:00,11:14:00,44,437,18,11,7,,,,,,,,,,,,,,,63,473
6176/1,18/05/2019 00:00:00,11:29:00,45,410,22,10,4,,,,,,,,,,,,,,,63,446
6176/1,18/05/2019 00:00:00,11:44:00,46,407,13,11,2,,,,,,,,,,,,,,,65,433
6176/1,18/05/2019 00:00:00,11:59:00,47,415,12,8,3,,,,,,,,,,,,,,,65,438
6176/1,18/05/2019 00:00:00,12:14:00,48,406,21,11,2,,,,,,,,,,,,,,,63,440
6176/1,18/05/2019 00:00:00,12:29:00,49,426,16,6,6,,,,,,,,,,,,,,,64,454
6176/1,18/05/2019 00:00:00,12:44:00,50,431,18,8,4,,,,,,,,,,,,,,,65,461
6176/1,18/05/2019 00:00:00,12:59:00,51,379,22,7,8,,,,,,,,,,,,,,,65,416
6176/1,18/05/2019 00:00:00,13:14:00,52,393,21,7,7,,,,,,,,,,,,,,,64,428
6176/1,18/05/2019 00:00:00,13:29:00,53,395,26,5,1,,,,,,,,,,,,,,,65,427
6176/1,18/05/2019 00:00:00,13:44:00,54,418,16,9,3,,,,,,,,,,,,,,,64,446
6176/1,18/05/2019 00:00:00,13:59:00,55,364,24,7,4,,,,,,,,,,,,,,,65,399
6176/1,18/05/2019 00:00:00,14:14:00,56,364,13,5,5,,,,,,,,,,,,,,,65,387
6176/1,18/05/2019 00:00:00,14:29:00,57,352,18,9,5,,,,,,,,,,,,,,,64,384
6176/1,18/05/2019 00:00:00,14:44:00,58,363,13,4,5,,,,,,,,,,,,,,,65,385
6176/1,18/05/2019 00:00:00,14:59:00,59,345,17,5,5,,,,,,,,,,,,,,,65,372
6176/1,18/05/2019 00:00:00,15:14:00,60,302,5,7,0,,,,,,,,,,,,,,,66,314
6176/1,18/05/2019 00:00:00,15:29:00,61,315,12,4,3,,,,,,,,,,,,,,,66,334
6176/1,18/05/2019 00:00:00,15:44:00,62,297,20,13,2,,,,,,,,,,,,,,,66,332
6176/1,18/05/2019 00:00:00,15:59:00,63,320,19,6,4,,,,,,,,,,,,,,,64,349
6176/1,18/05/2019 00:00:00,16:14:00,64,310,18,10,4,,,,,,,,,,,,,,,65,342
6176/1,18/05/2019 00:00:00,16:29:00,65,356,14,5,3,,,,,,,,,,,,,,,65,378
6176/1,18/05/2019 00:00:00,16:44:00,66,333,8,5,4,,,,,,,,,,,,,,,66,350
6176/1,18/05/2019 00:00:00,16:59:00,67,333,13,5,4,,,,,,,,,,,,,,,66,355
6176/1,18/05/2019 00:00:00,17:14:00,68,330,11,3,5,,,,,,,,,,,,,,,65,349
6176/1,18/05/2019 00:00:00,17:29:00,69,320,20,5,2,,,,,,,,,,,,,,,66,347
6176/1,18/05/2019 00:00:00,17:44:00,70,297,17,3,3,,,,,,,,,,,,,,,64,320
6176/1,18/05/2019 00:00:00,17:59:00,71,295,15,8,3,,,,,,,,,,,,,,,65,321
6176/1,18/05/2019 00:00:00,18:14:00,72,303,11,10,2,,,,,,,,,,,,,,,65,326
6176/1,18/05/2019 00:00:00,18:29:00,73,287,11,4,3,,,,,,,,,,,,,,,66,305
6176/1,18/05/2019 00:00:00,18:44:00,74,261,8,6,4,,,,,,,,,,,,,,,65,279
6176/1,18/05/2019 00:00:00,18:59:00,75,229,11,3,2,,,,,,,,,,,,,,,67,245
6176/1,18/05/2019 00:00:00,19:14:00,76,258,15,7,4,,,,,,,,,,,,,,,65,284
6176/1,18/05/2019 00:00:00,19:29:00,77,216,5,3,2,,,,,,,,,,,,,,,67,226
6176/1,18/05/2019 00:00:00,19:44:00,78,231,5,4,4,,,,,,,,,,,,,,,66,244
6176/1,18/05/2019 00:00:00,19:59:00,79,199,9,2,1,,,,,,,,,,,,,,,65,211
6176/1,18/05/2019 00:00:00,20:14:00,80,153,4,2,2,,,,,,,,,,,,,,,65,161
6176/1,18/05/2019 00:00:00,20:29:00,81,201,4,2,0,,,,,,,,,,,,,,,66,207
6176/1,18/05/2019 00:00:00,20:44:00,82,169,6,2,1,,,,,,,,,,,,,,,64,178
6176/1,18/05/2019 00:00:00,20:59:00,83,128,3,3,1,,,,,,,,,,,,,,,64,135
6176/1,18/05/2019 00:00:00,21:14:00,84,127,3,0,2,,,,,,,,,,,,,,,65,132
6176/1,18/05/2019 00:00:00,21:29:00,85,127,3,1,3,,,,,,,,,,,,,,,64,134
6176/1,18/05/2019 00:00:00,21:44:00,86,117,6,1,2,,,,,,,,,,,,,,,64,126
6176/1,18/05/2019 00:00:00,21:59:00,87,119,9,1,6,,,,,,,,,,,,,,,62,135
6176/1,18/05/2019 00:00:00,22:14:00,88,101,7,2,4,,,,,,,,,,,,,,,63,114
6176/1,18/05/2019 00:00:00,22:29:00,89,119,7,1,0,,,,,,,,,,,,,,,60,127
6176/1,18/05/2019 00:00:00,22:44:00,90,115,1,4,2,,,,,,,,,,,,,,,64,122
6176/1,18/05/2019 00:00:00,22:59:00,91,159,3,2,1,,,,,,,,,,,,,,,62,165
6176/1,18/05/2019 00:00:00,23:14:00,92,153,3,1,2,,,,,,,,,,,,,,,63,159
6176/1,18/05/2019 00:00:00,23:29:00,93,114,2,1,1,,,,,,,,,,,,,,,62,118
6176/1,18/05/2019 00:00:00,23:44:00,94,130,1,1,1,,,,,,,,,,,,,,,62,133
6176/1,18/05/2019 00:00:00,23:59:00,95,101,3,0,0,,,,,,,,,,,,,,,65,104
6176/1,19/05/2019 00:00:00,00:14:00,0,96,0,0,0,,,,,,,,,,,,,,,62,96
6176/1,19/05/2019 00:00:00,00:29:00,1,92,1,3,0,,,,,,,,,,,,,,,63,96
6176/1,19/05/2019 00:00:00,00:44:00,2,95,4,1,0,,,,,,,,,,,,,,,60,100
6176/1,19/05/2019 00:00:00,00:59:00,3,77,3,3,1,,,,,,,,,,,,,,,62,84
6176/1,19/05/2019 00:00:00,01:14:00,4,55,4,0,0,,,,,,,,,,,,,,,63,59
6176/1,19/05/2019 00:00:00,01:29:00,5,41,2,1,1,,,,,,,,,,,,,,,60,45
6176/1,19/05/2019 00:00:00,01:44:00,6,36,0,1,3,,,,,,,,,,,,,,,59,40
6176/1,19/05/2019 00:00:00,01:59:00,7,27,0,0,0,,,,,,,,,,,,,,,64,27
6176/1,19/05/2019 00:00:00,02:14:00,8,44,3,1,0,,,,,,,,,,,,,,,60,48
6176/1,19/05/2019 00:00:00,02:29:00,9,18,1,1,0,,,,,,,,,,,,,,,63,20
6176/1,19/05/2019 00:00:00,02:44:00,10,13,0,1,0,,,,,,,,,,,,,,,62,14
6176/1,19/05/2019 00:00:00,02:59:00,11,25,2,2,0,,,,,,,,,,,,,,,62,29
6176/1,19/05/2019 00:00:00,03:14:00,12,26,2,2,0,,,,,,,,,,,,,,,61,30
6176/1,19/05/2019 00:00:00,03:29:00,13,21,2,1,1,,,,,,,,,,,,,,,62,25
6176/1,19/05/2019 00:00:00,03:44:00,14,20,0,1,2,,,,,,,,,,,,,,,66,23
6176/1,19/05/2019 00:00:00,03:59:00,15,26,0,2,1,,,,,,,,,,,,,,,59,29
6176/1,19/05/2019 00:00:00,04:14:00,16,29,2,1,1,,,,,,,,,,,,,,,60,33
6176/1,19/05/2019 00:00:00,04:29:00,17,24,2,0,0,,,,,,,,,,,,,,,62,26
6176/1,19/05/2019 00:00:00,04:44:00,18,32,3,1,0,,,,,,,,,,,,,,,60,36
6176/1,19/05/2019 00:00:00,04:59:00,19,29,3,4,1,,,,,,,,,,,,,,,62,37
6176/1,19/05/2019 00:00:00,05:14:00,20,39,3,2,4,,,,,,,,,,,,,,,63,48
6176/1,19/05/2019 00:00:00,05:29:00,21,51,7,2,2,,,,,,,,,,,,,,,63,62
6176/1,19/05/2019 00:00:00,05:44:00,22,81,8,3,1,,,,,,,,,,,,,,,65,93
6176/1,19/05/2019 00:00:00,05:59:00,23,88,9,1,1,,,,,,,,,,,,,,,65,99
6176/1,19/05/2019 00:00:00,06:14:00,24,117,12,3,4,,,,,,,,,,,,,,,64,136
6176/1,19/05/2019 00:00:00,06:29:00,25,109,6,1,2,,,,,,,,,,,,,,,64,118
6176/1,19/05/2019 00:00:00,06:44:00,26,105,5,0,4,,,,,,,,,,,,,,,64,114
6176/1,19/05/2019 00:00:00,06:59:00,27,123,6,0,5,,,,,,,,,,,,,,,66,134
6176/1,19/05/2019 00:00:00,07:14:00,28,134,9,1,1,,,,,,,,,,,,,,,66,145
6176/1,19/05/2019 00:00:00,07:29:00,29,132,5,3,2,,,,,,,,,,,,,,,64,142
6176/1,19/05/2019 00:00:00,07:44:00,30,165,7,2,3,,,,,,,,,,,,,,,65,177
6176/1,19/05/2019 00:00:00,07:59:00,31,161,10,4,1,,,,,,,,,,,,,,,64,176
6176/1,19/05/2019 00:00:00,08:14:00,32,151,8,3,2,,,,,,,,,,,,,,,65,164
6176/1,19/05/2019 00:00:00,08:29:00,33,208,14,3,9,,,,,,,,,,,,,,,65,234
6176/1,19/05/2019 00:00:00,08:44:00,34,235,15,6,6,,,,,,,,,,,,,,,64,262
6176/1,19/05/2019 00:00:00,08:59:00,35,240,14,10,7,,,,,,,,,,,,,,,64,271
6176/1,19/05/2019 00:00:00,09:14:00,36,277,14,4,2,,,,,,,,,,,,,,,64,297
6176/1,19/05/2019 00:00:00,09:29:00,37,310,10,8,4,,,,,,,,,,,,,,,63,332
6176/1,19/05/2019 00:00:00,09:44:00,38,287,7,4,1,,,,,,,,,,,,,,,64,299
6176/1,19/05/2019 00:00:00,09:59:00,39,327,8,8,6,,,,,,,,,,,,,,,64,349
6176/1,19/05/2019 00:00:00,10:14:00,40,377,11,4,4,,,,,,,,,,,,,,,62,396
6176/1,19/05/2019 00:00:00,10:29:00,41,359,15,4,4,,,,,,,,,,,,,,,63,382
6176/1,19/05/2019 00:00:00,10:44:00,42,327,9,5,5,,,,,,,,,,,,,,,64,346
6176/1,19/05/2019 00:00:00,10:59:00,43,407,3,4,7,,,,,,,,,,,,,,,63,421
6176/1,19/05/2019 00:00:00,11:14:00,44,414,7,4,3,,,,,,,,,,,,,,,62,428
6176/1,19/05/2019 00:00:00,11:29:00,45,401,10,4,3,,,,,,,,,,,,,,,64,418
6176/1,19/05/2019 00:00:00,11:44:00,46,372,11,6,4,,,,,,,,,,,,,,,63,393
6176/1,19/05/2019 00:00:00,11:59:00,47,406,10,3,2,,,,,,,,,,,,,,,64,421
6176/1,19/05/2019 00:00:00,12:14:00,48,395,5,1,3,,,,,,,,,,,,,,,64,404
6176/1,19/05/2019 00:00:00,12:29:00,49,389,10,4,4,,,,,,,,,,,,,,,64,407
6176/1,19/05/2019 00:00:00,12:44:00,50,371,13,0,4,,,,,,,,,,,,,,,64,388
6176/1,19/05/2019 00:00:00,12:59:00,51,388,7,0,4,,,,,,,,,,,,,,,64,399
6176/1,19/05/2019 00:00:00,13:14:00,52,394,10,4,3,,,,,,,,,,,,,,,64,411
6176/1,19/05/2019 00:00:00,13:29:00,53,337,13,5,4,,,,,,,,,,,,,,,64,359
6176/1,19/05/2019 00:00:00,13:44:00,54,373,15,1,1,,,,,,,,,,,,,,,65,390
6176/1,19/05/2019 00:00:00,13:59:00,55,304,12,4,1,,,,,,,,,,,,,,,64,321
6176/1,19/05/2019 00:00:00,14:14:00,56,292,10,3,6,,,,,,,,,,,,,,,64,311
6176/1,19/05/2019 00:00:00,14:29:00,57,288,15,2,2,,,,,,,,,,,,,,,64,307
6176/1,19/05/2019 00:00:00,14:44:00,58,354,16,4,6,,,,,,,,,,,,,,,64,380
6176/1,19/05/2019 00:00:00,14:59:00,59,282,7,2,2,,,,,,,,,,,,,,,65,293
6176/1,19/05/2019 00:00:00,15:14:00,60,305,6,4,3,,,,,,,,,,,,,,,65,318
6176/1,19/05/2019 00:00:00,15:29:00,61,292,10,5,0,,,,,,,,,,,,,,,65,307
6176/1,19/05/2019 00:00:00,15:44:00,62,247,10,2,1,,,,,,,,,,,,,,,66,260
6176/1,19/05/2019 00:00:00,15:59:00,63,267,6,4,6,,,,,,,,,,,,,,,66,283
6176/1,19/05/2019 00:00:00,16:14:00,64,309,10,4,3,,,,,,,,,,,,,,,65,326
6176/1,19/05/2019 00:00:00,16:29:00,65,269,6,1,3,,,,,,,,,,,,,,,66,279
6176/1,19/05/2019 00:00:00,16:44:00,66,291,8,0,2,,,,,,,,,,,,,,,67,301
6176/1,19/05/2019 00:00:00,16:59:00,67,270,13,7,6,,,,,,,,,,,,,,,64,296
6176/1,19/05/2019 00:00:00,17:14:00,68,283,7,2,2,,,,,,,,,,,,,,,64,294
6176/1,19/05/2019 00:00:00,17:29:00,69,301,5,2,2,,,,,,,,,,,,,,,66,310
6176/1,19/05/2019 00:00:00,17:44:00,70,295,11,9,4,,,,,,,,,,,,,,,65,319
6176/1,19/05/2019 00:00:00,17:59:00,71,291,8,7,4,,,,,,,,,,,,,,,66,310
6176/1,19/05/2019 00:00:00,18:14:00,72,270,8,4,3,,,,,,,,,,,,,,,66,285
6176/1,19/05/2019 00:00:00,18:29:00,73,280,10,3,5,,,,,,,,,,,,,,,65,298
6176/1,19/05/2019 00:00:00,18:44:00,74,254,8,1,1,,,,,,,,,,,,,,,66,264
6176/1,19/05/2019 00:00:00,18:59:00,75,261,12,1,1,,,,,,,,,,,,,,,67,275
6176/1,19/05/2019 00:00:00,19:14:00,76,236,4,3,2,,,,,,,,,,,,,,,65,245
6176/1,19/05/2019 00:00:00,19:29:00,77,238,7,3,4,,,,,,,,,,,,,,,65,252
6176/1,19/05/2019 00:00:00,19:44:00,78,235,7,4,2,,,,,,,,,,,,,,,65,248
6176/1,19/05/2019 00:00:00,19:59:00,79,204,7,1,3,,,,,,,,,,,,,,,66,215
6176/1,19/05/2019 00:00:00,20:14:00,80,188,2,1,4,,,,,,,,,,,,,,,66,195
6176/1,19/05/2019 00:00:00,20:29:00,81,187,5,5,7,,,,,,,,,,,,,,,65,204
6176/1,19/05/2019 00:00:00,20:44:00,82,138,6,2,0,,,,,,,,,,,,,,,65,146
6176/1,19/05/2019 00:00:00,20:59:00,83,149,2,4,1,,,,,,,,,,,,,,,65,156
6176/1,19/05/2019 00:00:00,21:14:00,84,142,3,5,2,,,,,,,,,,,,,,,66,152
6176/1,19/05/2019 00:00:00,21:29:00,85,122,4,4,5,,,,,,,,,,,,,,,64,135
6176/1,19/05/2019 00:00:00,21:44:00,86,114,3,2,1,,,,,,,,,,,,,,,63,120
6176/1,19/05/2019 00:00:00,21:59:00,87,98,3,2,3,,,,,,,,,,,,,,,64,106
6176/1,19/05/2019 00:00:00,22:14:00,88,104,3,3,2,,,,,,,,,,,,,,,63,112
6176/1,19/05/2019 00:00:00,22:29:00,89,95,10,0,2,,,,,,,,,,,,,,,64,107
6176/1,19/05/2019 00:00:00,22:44:00,90,91,4,2,5,,,,,,,,,,,,,,,63,102
6176/1,19/05/2019 00:00:00,22:59:00,91,79,2,3,4,,,,,,,,,,,,,,,63,88
6176/1,19/05/2019 00:00:00,23:14:00,92,75,0,2,4,,,,,,,,,,,,,,,64,81
6176/1,19/05/2019 00:00:00,23:29:00,93,61,5,3,6,,,,,,,,,,,,,,,63,75
6176/1,19/05/2019 00:00:00,23:44:00,94,66,2,3,3,,,,,,,,,,,,,,,66,74
6176/1,19/05/2019 00:00:00,23:59:00,95,45,1,2,2,,,,,,,,,,,,,,,61,50
6176/1,20/05/2019 00:00:00,00:14:00,0,33,8,5,4,,,,,,,,,,,,,,,63,50
6176/1,20/05/2019 00:00:00,00:29:00,1,27,1,4,7,,,,,,,,,,,,,,,63,39
6176/1,20/05/2019 00:00:00,00:44:00,2,23,3,1,0,,,,,,,,,,,,,,,67,27
6176/1,20/05/2019 00:00:00,00:59:00,3,25,0,1,6,,,,,,,,,,,,,,,59,32
6176/1,20/05/2019 00:00:00,01:14:00,4,30,1,3,4,,,,,,,,,,,,,,,59,38
6176/1,20/05/2019 00:00:00,01:29:00,5,14,3,2,0,,,,,,,,,,,,,,,59,19
6176/1,20/05/2019 00:00:00,01:44:00,6,22,2,2,1,,,,,,,,,,,,,,,62,27
6176/1,20/05/2019 00:00:00,01:59:00,7,16,2,3,1,,,,,,,,,,,,,,,62,22
6176/1,20/05/2019 00:00:00,02:14:00,8,13,3,1,2,,,,,,,,,,,,,,,63,19
6176/1,20/05/2019 00:00:00,02:29:00,9,14,0,1,1,,,,,,,,,,,,,,,60,16
6176/1,20/05/2019 00:00:00,02:44:00,10,17,3,2,0,,,,,,,,,,,,,,,65,22
6176/1,20/05/2019 00:00:00,02:59:00,11,22,1,4,5,,,,,,,,,,,,,,,62,32
6176/1,20/05/2019 00:00:00,03:14:00,12,17,2,4,1,,,,,,,,,,,,,,,62,24
6176/1,20/05/2019 00:00:00,03:29:00,13,16,6,6,5,,,,,,,,,,,,,,,63,33
6176/1,20/05/2019 00:00:00,03:44:00,14,28,2,8,3,,,,,,,,,,,,,,,60,41
6176/1,20/05/2019 00:00:00,03:59:00,15,32,3,0,4,,,,,,,,,,,,,,,66,39
6176/1,20/05/2019 00:00:00,04:14:00,16,31,6,4,3,,,,,,,,,,,,,,,63,44
6176/1,20/05/2019 00:00:00,04:29:00,17,30,4,2,4,,,,,,,,,,,,,,,62,40
6176/1,20/05/2019 00:00:00,04:44:00,18,43,3,5,2,,,,,,,,,,,,,,,64,53
6176/1,20/05/2019 00:00:00,04:59:00,19,55,3,4,1,,,,,,,,,,,,,,,63,63
6176/1,20/05/2019 00:00:00,05:14:00,20,81,7,3,2,,,,,,,,,,,,,,,67,93
6176/1,20/05/2019 00:00:00,05:29:00,21,106,12,7,9,,,,,,,,,,,,,,,66,134
6176/1,20/05/2019 00:00:00,05:44:00,22,125,19,5,3,,,,,,,,,,,,,,,66,152
6176/1,20/05/2019 00:00:00,05:59:00,23,155,16,9,4,,,,,,,,,,,,,,,69,184
6176/1,20/05/2019 00:00:00,06:14:00,24,191,25,9,6,,,,,,,,,,,,,,,64,231
6176/1,20/05/2019 00:00:00,06:29:00,25,246,25,14,10,,,,,,,,,,,,,,,64,295
6176/1,20/05/2019 00:00:00,06:44:00,26,254,30,14,6,,,,,,,,,,,,,,,64,304
6176/1,20/05/2019 00:00:00,06:59:00,27,290,31,16,6,,,,,,,,,,,,,,,66,343
6176/1,20/05/2019 00:00:00,07:14:00,28,358,26,12,4,,,,,,,,,,,,,,,65,400
6176/1,20/05/2019 00:00:00,07:29:00,29,370,30,12,7,,,,,,,,,,,,,,,65,419
6176/1,20/05/2019 00:00:00,07:44:00,30,369,29,6,4,,,,,,,,,,,,,,,66,408
6176/1,20/05/2019 00:00:00,07:59:00,31,308,27,10,5,,,,,,,,,,,,,,,66,350
6176/1,20/05/2019 00:00:00,08:14:00,32,309,26,6,3,,,,,,,,,,,,,,,67,344
6176/1,20/05/2019 00:00:00,08:29:00,33,321,31,10,5,,,,,,,,,,,,,,,66,367
6176/1,20/05/2019 00:00:00,08:44:00,34,299,31,15,10,,,,,,,,,,,,,,,65,355
6176/1,20/05/2019 00:00:00,08:59:00,35,277,23,16,8,,,,,,,,,,,,,,,65,324
6176/1,20/05/2019 00:00:00,09:14:00,36,272,30,14,5,,,,,,,,,,,,,,,65,321
6176/1,20/05/2019 00:00:00,09:29:00,37,278,27,25,10,,,,,,,,,,,,,,,62,340
6176/1,20/05/2019 00:00:00,09:44:00,38,308,47,23,5,,,,,,,,,,,,,,,63,383
6176/1,20/05/2019 00:00:00,09:59:00,39,249,28,13,12,,,,,,,,,,,,,,,64,302
6176/1,20/05/2019 00:00:00,10:14:00,40,226,26,24,8,,,,,,,,,,,,,,,63,284
6176/1,20/05/2019 00:00:00,10:29:00,41,254,28,24,10,,,,,,,,,,,,,,,62,316
6176/1,20/05/2019 00:00:00,10:44:00,42,260,28,21,11,,,,,,,,,,,,,,,62,320
6176/1,20/05/2019 00:00:00,10:59:00,43,252,25,23,5,,,,,,,,,,,,,,,62,305
6176/1,20/05/2019 00:00:00,11:14:00,44,262,38,29,7,,,,,,,,,,,,,,,61,336
6176/1,20/05/2019 00:00:00,11:29:00,45,246,31,31,9,,,,,,,,,,,,,,,62,317
6176/1,20/05/2019 00:00:00,11:44:00,46,238,30,31,7,,,,,,,,,,,,,,,63,306
6176/1,20/05/2019 00:00:00,11:59:00,47,242,23,21,13,,,,,,,,,,,,,,,63,299
6176/1,20/05/2019 00:00:00,12:14:00,48,261,25,28,5,,,,,,,,,,,,,,,63,319
6176/1,20/05/2019 00:00:00,12:29:00,49,268,38,24,12,,,,,,,,,,,,,,,63,342
6176/1,20/05/2019 00:00:00,12:44:00,50,233,26,23,10,,,,,,,,,,,,,,,63,292
6176/1,20/05/2019 00:00:00,12:59:00,51,226,30,25,8,,,,,,,,,,,,,,,63,289
6176/1,20/05/2019 00:00:00,13:14:00,52,258,39,32,18,,,,,,,,,,,,,,,62,347
6176/1,20/05/2019 00:00:00,13:29:00,53,234,29,24,7,,,,,,,,,,,,,,,63,294
6176/1,20/05/2019 00:00:00,13:44:00,54,295,38,26,4,,,,,,,,,,,,,,,64,363
6176/1,20/05/2019 00:00:00,13:59:00,55,243,39,23,13,,,,,,,,,,,,,,,64,318
6176/1,20/05/2019 00:00:00,14:14:00,56,287,34,29,7,,,,,,,,,,,,,,,64,357
6176/1,20/05/2019 00:00:00,14:29:00,57,300,45,24,8,,,,,,,,,,,,,,,63,377
6176/1,20/05/2019 00:00:00,14:44:00,58,326,56,29,7,,,,,,,,,,,,,,,64,418
6176/1,20/05/2019 00:00:00,14:59:00,59,308,52,19,6,,,,,,,,,,,,,,,63,385
6176/1,20/05/2019 00:00:00,15:14:00,60,350,53,26,8,,,,,,,,,,,,,,,65,437
6176/1,20/05/2019 00:00:00,15:29:00,61,376,47,21,9,,,,,,,,,,,,,,,64,453
6176/1,20/05/2019 00:00:00,15:44:00,62,356,65,22,4,,,,,,,,,,,,,,,64,447
6176/1,20/05/2019 00:00:00,15:59:00,63,400,60,15,10,,,,,,,,,,,,,,,63,485
6176/1,20/05/2019 00:00:00,16:14:00,64,502,58,20,7,,,,,,,,,,,,,,,63,587
6176/1,20/05/2019 00:00:00,16:29:00,65,536,60,13,1,,,,,,,,,,,,,,,64,610
6176/1,20/05/2019 00:00:00,16:44:00,66,575,46,10,7,,,,,,,,,,,,,,,66,638
6176/1,20/05/2019 00:00:00,16:59:00,67,566,49,20,5,,,,,,,,,,,,,,,64,640
6176/1,20/05/2019 00:00:00,17:14:00,68,650,49,17,8,,,,,,,,,,,,,,,63,724
6176/1,20/05/2019 00:00:00,17:29:00,69,698,47,14,2,,,,,,,,,,,,,,,62,761
6176/1,20/05/2019 00:00:00,17:44:00,70,629,48,12,7,,,,,,,,,,,,,,,63,696
6176/1,20/05/2019 00:00:00,17:59:00,71,618,30,8,1,,,,,,,,,,,,,,,65,657
6176/1,20/05/2019 00:00:00,18:14:00,72,581,27,6,5,,,,,,,,,,,,,,,65,619
6176/1,20/05/2019 00:00:00,18:29:00,73,472,27,11,7,,,,,,,,,,,,,,,66,517
6176/1,20/05/2019 00:00:00,18:44:00,74,421,22,7,3,,,,,,,,,,,,,,,67,453
6176/1,20/05/2019 00:00:00,18:59:00,75,357,16,10,1,,,,,,,,,,,,,,,66,384
6176/1,20/05/2019 00:00:00,19:14:00,76,326,7,6,2,,,,,,,,,,,,,,,67,341
6176/1,20/05/2019 00:00:00,19:29:00,77,277,19,5,2,,,,,,,,,,,,,,,66,303
6176/1,20/05/2019 00:00:00,19:44:00,78,220,5,5,5,,,,,,,,,,,,,,,67,235
6176/1,20/05/2019 00:00:00,19:59:00,79,173,11,6,5,,,,,,,,,,,,,,,66,195
6176/1,20/05/2019 00:00:00,20:14:00,80,185,17,5,4,,,,,,,,,,,,,,,66,211
6176/1,20/05/2019 00:00:00,20:29:00,81,164,16,1,3,,,,,,,,,,,,,,,65,184
6176/1,20/05/2019 00:00:00,20:44:00,82,133,6,6,4,,,,,,,,,,,,,,,64,149
6176/1,20/05/2019 00:00:00,20:59:00,83,124,8,2,2,,,,,,,,,,,,,,,66,136
6176/1,20/05/2019 00:00:00,21:14:00,84,145,3,5,1,,,,,,,,,,,,,,,64,154
6176/1,20/05/2019 00:00:00,21:29:00,85,124,5,1,6,,,,,,,,,,,,,,,64,136
6176/1,20/05/2019 00:00:00,21:44:00,86,106,6,5,3,,,,,,,,,,,,,,,64,120
6176/1,20/05/2019 00:00:00,21:59:00,87,96,9,2,1,,,,,,,,,,,,,,,66,108
6176/1,20/05/2019 00:00:00,22:14:00,88,108,9,2,3,,,,,,,,,,,,,,,63,122
6176/1,20/05/2019 00:00:00,22:29:00,89,83,5,0,6,,,,,,,,,,,,,,,63,94
